TIME,birga_x,birga_y,rates_x,rates_y,valin_x,valin_y,valout_y,start,step,back,profit,perc,res_birga1,res_birga2,timer
07:58:20,live,alfa,0.02145,0.0218,USD,PZM,USD,311.37541022582434,14490.253684432097,315.3199544026949,3.9445441768704654,1.2668130004259788,True,True,1590566300465.0
07:58:16,live,alfa,0.02145,0.0219,USD,PZM,USD,92.77822904844156,4316.6919796045,94.34686063207441,1.5686315836328362,1.6907324053510646,True,True,1590566296123.0
07:58:06,live,alfa,0.02115,0.022000000000000002,USD,PZM,USD,51.8555405082708,2446.9047960000007,53.7244565988024,1.868916090531592,3.6040817860793584,True,True,1590566286953.0
07:42:14,alfa,hot,0.0221,0.02249375,USD,PZM,USDT,7.880903763525,356.60198025,7.992516836881112,0.11161307335611337,1.4162471298366757,True,7656869076,1590565334081.0
07:37:03,alfa,hot,0.0222,0.0226,USD,PZM,USDT,9.24760888758,416.56311700499987,9.380432521461367,0.1328236338813671,1.4363024593282254,True,7656753959,1590565023582.0
07:36:36,alfa,hot,0.0223,0.0227,USD,PZM,USDT,8.044916751456,360.75859872,8.15981840686764,0.11490165541163933,1.4282516396561094,True,7656744014,1590564996989.0
07:35:14,alfa,hot,0.0224,0.02271,USD,PZM,USDT,9.548396552576,426.26770324,9.645783467758037,0.097386915182037,1.019929520582842,True,7656713238,1590564914119.0
07:21:41,alfa,hot,0.0224,0.0228,USD,PZM,USDT,10.604400387839998,473.415456258,10.750718802395207,0.14631841455521055,1.3797896081233691,True,7656412031,1590564101951.0
06:50:09,alfa,hot,0.0226,0.022999000000000002,USD,PZM,USDT,22.720526964528517,1005.343084791798,23.029444954490327,0.30891798996181663,1.3596427162279383,True,7655709317,1590562209778.0
06:50:03,alfa,hot,0.0226,0.023,USD,PZM,USDT,22.720526964528517,1005.343084791798,23.030446278241573,0.3099193137130456,1.364049848830066,True,7655707175,1590562203848.0
06:49:57,alfa,hot,0.0226,0.023,USD,PZM,USDT,22.71599192920625,1005.1424195120517,23.035044091433463,0.3190521622272087,1.4045266577903603,True,7655704839,1590562197682.0
06:49:50,alfa,hot,0.0226,0.023,USD,PZM,USDT,22.71599192920625,1005.1424195120517,23.035044091433463,0.3190521622272087,1.4045266577903603,True,7655702153,1590562190322.0
21:34:47,alfa,hot,0.0232,0.02364116,USD,PZM,USDT,21.198730274016,913.7474948460001,21.524277955735677,0.3255476817196765,1.5356942491914778,True,7643685147,1590528887186.0
21:34:15,alfa,live,0.0233,0.02525,USD,PZM,USD,51.438747673950424,2207.671573989289,55.54357042851867,4.104822754568247,7.980020782362492,True,True,1590528855073.0
21:30:24,alfa,live,0.0235,0.0255,USD,PZM,USD,23.48373722568369,999.3179421748164,25.390863783764228,1.9071265580805281,8.121052197751306,True,True,1590528624769.0
21:27:23,alfa,live,0.0239,0.0257,USD,PZM,USD,15.147637905098422,633.7987075025059,16.229983664498782,1.0823457594003596,7.1453104845875774,True,True,1590528443854.0
21:16:41,alfa,live,0.0242,0.025789999999999997,USD,PZM,USD,66.52404673657283,2748.954990981771,70.64030756100263,4.116260824429801,6.187628423643103,True,True,1590527801545.0
21:16:37,alfa,live,0.0242,0.02579,USD,PZM,USD,66.52404673657283,2748.954990981771,70.64030756100263,4.116260824429801,6.187628423643103,True,True,1590527797248.0
21:16:32,alfa,live,0.0242,0.025810000000000003,USD,PZM,USD,72.38147400000003,2990.99985,76.88907185628742,4.507597856287403,6.22755742206549,True,True,1590527792881.0
21:07:37,alfa,live,0.0244,0.02582,USD,PZM,USD,24.3217004,996.791,25.64473946895588,1.3230390689558789,5.439747415669501,True,True,1590527257399.0
21:05:05,alfa,live,0.0243,0.025789999999999997,USD,PZM,USD,10.041512481554768,413.23096631912637,10.618963945722486,0.5774514641677158,5.750642298442937,True,True,1590527105905.0
21:04:32,alfa,live,0.0243,0.02579,USD,PZM,USD,10.100582882100001,415.661847,10.681431273707329,0.5808483916073293,5.750642298442937,True,True,1590527072894.0
