index,birga_x,valin_x,valout_x,direction_x,rates_x,volume_x,Com_x,birga_y,valin_y,valout_y,direction_y,rates_y,volume_y,Com_y,Bal1,Bal2,volume,Vol1,Vol2,Vol3,Vol4,profit,percent
90,alfa,BTC,PZM,buy,2.11e-06,10874.52405801,0.2,live,PZM,BTC,sell,2.02e-06,225.51178945,0.18,1236.601895734597,3412.91078305,225.51178945,0.00047582989999999997,225.51178945,225.06076587110002,0.0004538044,-2.202549999999996e-05,-4.628860019095051
91,alfa,BTC,PZM,buy,2.11e-06,10874.52405801,0.2,live,PZM,BTC,sell,1.99e-06,385.20455796,0.18,1236.601895734597,3412.91078305,385.20455796,0.0008127816,385.20455796,384.43414884410004,0.0007636469000000001,-4.913469999999996e-05,-6.045252500794796
92,alfa,BTC,PZM,buy,2.11e-06,10874.52405801,0.2,live,PZM,BTC,sell,1.96e-06,587.21139665,0.18,1236.601895734597,3412.91078305,587.21139665,0.0012390160000000001,587.21139665,586.0369738567,0.0011465649,-9.245110000000016e-05,-7.461655055301961
93,alfa,BTC,PZM,buy,2.11e-06,10874.52405801,0.2,live,PZM,BTC,sell,2.04e-06,1862.82339004,0.18,1236.601895734597,3412.91078305,1236.6018957346,0.00260923,1236.6018957346,1234.1286919431,0.0025130907999999998,-9.613920000000036e-05,-3.6845812749355313
94,alfa,BTC,PZM,buy,2.13e-06,14046.78608701,0.2,alfa,PZM,BTC,sell,2.04e-06,580.47170963,0.2,1224.9906103286387,13015.23511546,580.47170963,0.0012364047,580.47170963,579.3107662107,0.0011794304,-5.69743000000001e-05,-4.608062392515986
95,alfa,BTC,PZM,buy,2.13e-06,14046.78608701,0.2,alfa,PZM,BTC,sell,2.03e-06,29322.50119141,0.2,1224.9906103286387,13015.23511546,1224.9906103286,0.00260923,1224.9906103286,1222.5406291079,0.002476794,-0.0001324360000000001,-5.075673666177381
96,alfa,BTC,PZM,buy,2.13e-06,14046.78608701,0.2,alfa,PZM,BTC,sell,2.02e-06,76575.23881517,0.2,1224.9906103286387,13015.23511546,1224.9906103286,0.00260923,1224.9906103286,1222.5406291079,0.0024645929999999997,-0.0001446370000000004,-5.543282884222564
97,alfa,BTC,PZM,buy,2.13e-06,14046.78608701,0.2,hot,PZM,BTC,sell,2.08e-06,71.71,0.06,1224.9906103286387,19469.8532381,71.71,0.0001527423,71.71,71.56658,0.0001487692,-3.973100000000004e-06,-2.6011785864164705
98,alfa,BTC,PZM,buy,2.13e-06,14046.78608701,0.2,hot,PZM,BTC,sell,2.07e-06,77.14999999999998,0.06,1224.9906103286387,19469.8532381,77.15,0.0001643295,77.15,76.9957,0.00015928549999999998,-5.044000000000028e-06,-3.069442796332994
99,alfa,BTC,PZM,buy,2.13e-06,14046.78608701,0.2,hot,PZM,BTC,sell,2.06e-06,418.25,0.06,1224.9906103286387,19469.8532381,418.25,0.0008908725,418.25,417.4135,0.0008593559,-3.1516599999999975e-05,-3.5377228503517593
100,alfa,BTC,PZM,buy,2.13e-06,14046.78608701,0.2,hot,PZM,BTC,sell,2.05e-06,1492.98,0.06,1224.9906103286387,19469.8532381,1224.9906103286,0.00260923,1224.9906103286,1222.5406291079,0.0025047045999999997,-0.00010452540000000041,-4.005986440444131
101,alfa,BTC,PZM,buy,2.13e-06,14046.78608701,0.2,hot,PZM,BTC,sell,2.04e-06,1760.54,0.06,1224.9906103286387,19469.8532381,1224.9906103286,0.00260923,1224.9906103286,1222.5406291079,0.0024924865,-0.00011674350000000005,-4.474251024248535
102,alfa,BTC,PZM,buy,2.13e-06,14046.78608701,0.2,live,PZM,BTC,sell,2.03e-06,100.0,0.18,1224.9906103286387,3412.91078305,100.0,0.000213,100.0,99.8,0.0002022293,-1.0770700000000002e-05,-5.0566666666666675
103,alfa,BTC,PZM,buy,2.13e-06,14046.78608701,0.2,live,PZM,BTC,sell,2.02e-06,225.51178945,0.18,1224.9906103286387,3412.91078305,225.51178945,0.00048034010000000003,225.51178945,225.06076587110002,0.0004538044,-2.6535700000000024e-05,-5.524356596503191
104,alfa,BTC,PZM,buy,2.13e-06,14046.78608701,0.2,live,PZM,BTC,sell,1.99e-06,385.20455796,0.18,1224.9906103286387,3412.91078305,385.20455796,0.0008204857,385.20455796,384.43414884410004,0.0007636469000000001,-5.6838799999999975e-05,-6.927457724126085
105,alfa,BTC,PZM,buy,2.13e-06,14046.78608701,0.2,live,PZM,BTC,sell,1.96e-06,587.21139665,0.18,1224.9906103286387,3412.91078305,587.21139665,0.0012507603,587.21139665,586.0369738567,0.0011465649,-0.00010419539999999999,-8.330565017133978
